,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,combination_course_key,course_student_combination_key,date_registration,date_unregistration
16812,DDD,2014B,578595,M,North Western Region,HE Qualification,50-60%,0-35,0,120,N,Fail,DDD2014B,DDD2014B578595,-34.0,
16813,DDD,2014B,578815,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,DDD2014B,DDD2014B578815,-22.0,
16814,DDD,2014B,579134,F,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,DDD2014B,DDD2014B579134,2.0,
16815,DDD,2014B,579178,F,Yorkshire Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B579178,-25.0,9.0
16816,DDD,2014B,579711,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Pass,DDD2014B,DDD2014B579711,-29.0,
16817,DDD,2014B,580912,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,DDD2014B,DDD2014B580912,-208.0,
16818,DDD,2014B,581409,M,South Region,Lower Than A Level,80-90%,35-55,1,120,Y,Withdrawn,DDD2014B,DDD2014B581409,-114.0,-66.0
16819,DDD,2014B,581648,F,Ireland,A Level or Equivalent,,35-55,1,180,N,Distinction,DDD2014B,DDD2014B581648,-29.0,
16820,DDD,2014B,581909,M,North Western Region,Lower Than A Level,0-10%,35-55,0,240,Y,Fail,DDD2014B,DDD2014B581909,-127.0,
16821,DDD,2014B,582366,M,South East Region,Lower Than A Level,40-50%,0-35,1,180,N,Fail,DDD2014B,DDD2014B582366,-73.0,
16822,DDD,2014B,582479,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass,DDD2014B,DDD2014B582479,-178.0,
16823,DDD,2014B,582920,F,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,DDD2014B,DDD2014B582920,-17.0,
16824,DDD,2014B,583053,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,DDD2014B,DDD2014B583053,-262.0,
16825,DDD,2014B,583348,M,West Midlands Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,DDD2014B,DDD2014B583348,-262.0,-147.0
16826,DDD,2014B,583713,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,DDD2014B,DDD2014B583713,-75.0,
16827,DDD,2014B,583775,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Pass,DDD2014B,DDD2014B583775,-22.0,
16828,DDD,2014B,584077,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,N,Withdrawn,DDD2014B,DDD2014B584077,17.0,89.0
16829,DDD,2014B,584082,F,South West Region,Lower Than A Level,30-40%,0-35,1,180,N,Fail,DDD2014B,DDD2014B584082,-15.0,
16830,DDD,2014B,584089,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B584089,-41.0,34.0
16831,DDD,2014B,584660,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,DDD2014B,DDD2014B584660,-75.0,
16832,DDD,2014B,584952,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B584952,-110.0,-18.0
16833,DDD,2014B,585372,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B585372,-24.0,164.0
16834,DDD,2014B,585384,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,210,N,Withdrawn,DDD2014B,DDD2014B585384,-154.0,-142.0
16835,DDD,2014B,585485,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B585485,-122.0,-4.0
16836,DDD,2014B,585830,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B585830,-248.0,
16837,DDD,2014B,586347,F,Wales,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,DDD2014B,DDD2014B586347,-52.0,
16838,DDD,2014B,586369,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B586369,-22.0,144.0
16839,DDD,2014B,586537,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B586537,-58.0,-1.0
16840,DDD,2014B,586876,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,DDD2014B,DDD2014B586876,-44.0,
16841,DDD,2014B,586946,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B586946,-240.0,72.0
16842,DDD,2014B,587310,M,North Western Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,DDD2014B,DDD2014B587310,-129.0,-47.0
16843,DDD,2014B,587403,M,Wales,A Level or Equivalent,80-90%,0-35,1,210,Y,Withdrawn,DDD2014B,DDD2014B587403,-107.0,46.0
16844,DDD,2014B,587576,M,North Region,A Level or Equivalent,,0-35,1,180,N,Withdrawn,DDD2014B,DDD2014B587576,-28.0,51.0
16845,DDD,2014B,587633,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail,DDD2014B,DDD2014B587633,-22.0,
16846,DDD,2014B,588059,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn,DDD2014B,DDD2014B588059,-128.0,18.0
16847,DDD,2014B,588182,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,DDD2014B,DDD2014B588182,-228.0,
16848,DDD,2014B,588198,F,Wales,HE Qualification,10-20,0-35,0,120,N,Pass,DDD2014B,DDD2014B588198,-29.0,
16849,DDD,2014B,588397,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,DDD2014B,DDD2014B588397,-185.0,
16850,DDD,2014B,588560,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,DDD2014B,DDD2014B588560,-108.0,-58.0
16851,DDD,2014B,588749,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B588749,-40.0,53.0
16852,DDD,2014B,588752,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,DDD2014B,DDD2014B588752,-17.0,
16853,DDD,2014B,589445,M,South East Region,Lower Than A Level,40-50%,35-55,1,120,N,Withdrawn,DDD2014B,DDD2014B589445,-117.0,-50.0
16854,DDD,2014B,589569,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B589569,-82.0,101.0
16855,DDD,2014B,589963,M,Scotland,Lower Than A Level,30-40%,0-35,1,180,N,Pass,DDD2014B,DDD2014B589963,-60.0,
16856,DDD,2014B,590410,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,DDD2014B,DDD2014B590410,-86.0,144.0
16857,DDD,2014B,590504,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,DDD2014B,DDD2014B590504,-24.0,
16858,DDD,2014B,590541,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,Distinction,DDD2014B,DDD2014B590541,-75.0,
16859,DDD,2014B,590680,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,DDD2014B,DDD2014B590680,-50.0,
16860,DDD,2014B,591100,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B591100,-23.0,-23.0
16861,DDD,2014B,591448,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,DDD2014B,DDD2014B591448,-22.0,
16862,DDD,2014B,591648,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B591648,,-213.0
16863,DDD,2014B,591654,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,DDD2014B,DDD2014B591654,-96.0,
16864,DDD,2014B,591742,F,East Anglian Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,DDD2014B,DDD2014B591742,-114.0,-63.0
16865,DDD,2014B,591852,F,Scotland,A Level or Equivalent,0-10%,0-35,1,120,Y,Withdrawn,DDD2014B,DDD2014B591852,-120.0,-3.0
16866,DDD,2014B,592220,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,DDD2014B,DDD2014B592220,-129.0,
16867,DDD,2014B,592465,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,DDD2014B,DDD2014B592465,-85.0,
16868,DDD,2014B,593099,M,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B593099,-207.0,-206.0
16869,DDD,2014B,593607,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD2014B,DDD2014B593607,-22.0,
16870,DDD,2014B,593657,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B593657,-50.0,
16871,DDD,2014B,594078,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,DDD2014B,DDD2014B594078,-8.0,
16872,DDD,2014B,594407,F,South East Region,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,DDD2014B,DDD2014B594407,24.0,
16873,DDD,2014B,595193,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,DDD2014B,DDD2014B595193,-186.0,
16874,DDD,2014B,595342,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B595342,-203.0,172.0
16875,DDD,2014B,595373,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,DDD2014B,DDD2014B595373,-54.0,
16876,DDD,2014B,596439,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,DDD2014B,DDD2014B596439,-29.0,
16877,DDD,2014B,596465,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,DDD2014B,DDD2014B596465,-199.0,
16878,DDD,2014B,596906,M,Scotland,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,DDD2014B,DDD2014B596906,-15.0,
16879,DDD,2014B,597242,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,Withdrawn,DDD2014B,DDD2014B597242,-22.0,5.0
16880,DDD,2014B,597356,M,Scotland,Lower Than A Level,90-100%,0-35,0,70,N,Withdrawn,DDD2014B,DDD2014B597356,-156.0,142.0
16881,DDD,2014B,597379,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B597379,-138.0,-64.0
16882,DDD,2014B,597839,F,South West Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,DDD2014B,DDD2014B597839,-45.0,130.0
16883,DDD,2014B,598102,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass,DDD2014B,DDD2014B598102,-46.0,
16884,DDD,2014B,598179,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,DDD2014B,DDD2014B598179,-103.0,
16885,DDD,2014B,598750,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,DDD2014B,DDD2014B598750,-22.0,
16886,DDD,2014B,599134,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,DDD2014B,DDD2014B599134,-17.0,
16887,DDD,2014B,599649,M,East Midlands Region,HE Qualification,50-60%,0-35,1,150,N,Fail,DDD2014B,DDD2014B599649,-23.0,
16888,DDD,2014B,599789,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,DDD2014B,DDD2014B599789,-81.0,
16889,DDD,2014B,600130,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,Withdrawn,DDD2014B,DDD2014B600130,-141.0,227.0
16890,DDD,2014B,600670,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,DDD2014B,DDD2014B600670,-17.0,
16891,DDD,2014B,600767,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,DDD2014B,DDD2014B600767,-36.0,
16892,DDD,2014B,600814,M,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,DDD2014B,DDD2014B600814,-179.0,-176.0
16893,DDD,2014B,600891,F,South East Region,A Level or Equivalent,70-80%,0-35,1,120,N,Pass,DDD2014B,DDD2014B600891,-54.0,
16894,DDD,2014B,601082,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,DDD2014B,DDD2014B601082,-53.0,
16895,DDD,2014B,601093,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,DDD2014B,DDD2014B601093,-24.0,
16896,DDD,2014B,601270,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B601270,-43.0,38.0
16897,DDD,2014B,601329,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B601329,-29.0,150.0
16898,DDD,2014B,601652,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,DDD2014B,DDD2014B601652,-99.0,58.0
16899,DDD,2014B,601731,M,London Region,A Level or Equivalent,30-40%,0-35,1,210,N,Fail,DDD2014B,DDD2014B601731,-17.0,
16900,DDD,2014B,601956,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,DDD2014B,DDD2014B601956,-134.0,
16901,DDD,2014B,602228,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,DDD2014B,DDD2014B602228,-109.0,
16902,DDD,2014B,602365,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,DDD2014B,DDD2014B602365,-144.0,
16903,DDD,2014B,602454,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,DDD2014B,DDD2014B602454,-85.0,
16904,DDD,2014B,602533,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Distinction,DDD2014B,DDD2014B602533,-148.0,
16905,DDD,2014B,603241,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B603241,-171.0,-80.0
16906,DDD,2014B,603302,M,South West Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Distinction,DDD2014B,DDD2014B603302,-40.0,
16907,DDD,2014B,603559,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,DDD2014B,DDD2014B603559,-101.0,
16908,DDD,2014B,603690,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,DDD2014B,DDD2014B603690,-61.0,
16909,DDD,2014B,604027,M,Wales,A Level or Equivalent,50-60%,0-35,1,135,N,Withdrawn,DDD2014B,DDD2014B604027,-81.0,25.0
16910,DDD,2014B,604398,F,North Region,No Formal quals,10-20,0-35,1,180,N,Withdrawn,DDD2014B,DDD2014B604398,-108.0,0.0
16911,DDD,2014B,604480,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B604480,,-168.0
16912,DDD,2014B,604704,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,Y,Withdrawn,DDD2014B,DDD2014B604704,-78.0,60.0
16913,DDD,2014B,604905,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,DDD2014B,DDD2014B604905,-131.0,
16914,DDD,2014B,605131,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B605131,-164.0,0.0
16915,DDD,2014B,605596,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,DDD2014B,DDD2014B605596,-161.0,
16916,DDD,2014B,605652,F,South Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,DDD2014B,DDD2014B605652,-10.0,
16917,DDD,2014B,605695,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD2014B,DDD2014B605695,-137.0,
16918,DDD,2014B,605759,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B605759,-90.0,226.0
16919,DDD,2014B,605781,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,DDD2014B,DDD2014B605781,-17.0,
16920,DDD,2014B,605890,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,DDD2014B,DDD2014B605890,-121.0,
16921,DDD,2014B,606802,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B606802,-157.0,90.0
16922,DDD,2014B,606884,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,DDD2014B,DDD2014B606884,-103.0,
16923,DDD,2014B,606905,F,South Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B606905,-44.0,0.0
16924,DDD,2014B,607063,F,North Region,A Level or Equivalent,,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B607063,-148.0,17.0
16925,DDD,2014B,607130,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,DDD2014B,DDD2014B607130,-51.0,
16926,DDD,2014B,607214,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B607214,-50.0,16.0
16927,DDD,2014B,607462,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,DDD2014B,DDD2014B607462,-46.0,
16928,DDD,2014B,607572,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,DDD2014B,DDD2014B607572,-115.0,
16929,DDD,2014B,607705,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,DDD2014B,DDD2014B607705,-147.0,-4.0
16930,DDD,2014B,607939,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,DDD2014B,DDD2014B607939,-66.0,
16931,DDD,2014B,607946,M,London Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,DDD2014B,DDD2014B607946,-138.0,11.0
16932,DDD,2014B,608322,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,DDD2014B,DDD2014B608322,-25.0,
16933,DDD,2014B,608487,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,DDD2014B,DDD2014B608487,-17.0,
16934,DDD,2014B,608724,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,DDD2014B,DDD2014B608724,-28.0,
16935,DDD,2014B,608772,M,Wales,Lower Than A Level,50-60%,0-35,0,150,Y,Withdrawn,DDD2014B,DDD2014B608772,-128.0,174.0
16936,DDD,2014B,609019,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,DDD2014B,DDD2014B609019,-100.0,
16937,DDD,2014B,609089,M,South West Region,Lower Than A Level,80-90%,35-55,1,120,N,Withdrawn,DDD2014B,DDD2014B609089,-36.0,136.0
16938,DDD,2014B,609194,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,DDD2014B,DDD2014B609194,-20.0,
16939,DDD,2014B,609265,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,DDD2014B,DDD2014B609265,-149.0,
16940,DDD,2014B,609267,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B609267,-150.0,-9.0
16941,DDD,2014B,609354,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B609354,-61.0,156.0
16942,DDD,2014B,609570,F,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Fail,DDD2014B,DDD2014B609570,-22.0,
16943,DDD,2014B,609573,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,180,N,Distinction,DDD2014B,DDD2014B609573,-148.0,
16944,DDD,2014B,609681,M,South East Region,A Level or Equivalent,10-20,0-35,1,180,N,Withdrawn,DDD2014B,DDD2014B609681,-93.0,143.0
16945,DDD,2014B,609708,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,DDD2014B,DDD2014B609708,-71.0,
16946,DDD,2014B,609852,M,North Region,HE Qualification,,35-55,0,60,N,Distinction,DDD2014B,DDD2014B609852,-146.0,
16947,DDD,2014B,609946,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B609946,-124.0,181.0
16948,DDD,2014B,610129,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B610129,-144.0,-60.0
16949,DDD,2014B,610170,M,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,DDD2014B,DDD2014B610170,-24.0,24.0
16950,DDD,2014B,610228,F,North Region,Lower Than A Level,,0-35,0,90,Y,Withdrawn,DDD2014B,DDD2014B610228,-51.0,97.0
16951,DDD,2014B,610261,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,DDD2014B,DDD2014B610261,-123.0,
16952,DDD,2014B,610285,M,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Distinction,DDD2014B,DDD2014B610285,-12.0,
16953,DDD,2014B,610326,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass,DDD2014B,DDD2014B610326,-123.0,
16954,DDD,2014B,610515,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,DDD2014B,DDD2014B610515,-1.0,
16955,DDD,2014B,610609,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B610609,-148.0,-1.0
16956,DDD,2014B,610931,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B610931,-135.0,
16957,DDD,2014B,611377,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,DDD2014B,DDD2014B611377,-102.0,
16958,DDD,2014B,611493,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,DDD2014B,DDD2014B611493,-22.0,
16959,DDD,2014B,611520,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B611520,-147.0,158.0
16960,DDD,2014B,611735,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B611735,-144.0,42.0
16961,DDD,2014B,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B611800,-103.0,-8.0
16962,DDD,2014B,611845,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,DDD2014B,DDD2014B611845,-140.0,
16963,DDD,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B611865,-141.0,134.0
16964,DDD,2014B,611879,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,DDD2014B,DDD2014B611879,-36.0,
16965,DDD,2014B,611910,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,DDD2014B,DDD2014B611910,-110.0,
16966,DDD,2014B,611983,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,DDD2014B,DDD2014B611983,-103.0,
16967,DDD,2014B,611988,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,DDD2014B,DDD2014B611988,-141.0,0.0
16968,DDD,2014B,612000,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B612000,-46.0,
16969,DDD,2014B,612026,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B612026,-16.0,173.0
16970,DDD,2014B,612111,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B612111,-143.0,4.0
16971,DDD,2014B,612136,F,Scotland,Lower Than A Level,70-80%,0-35,0,75,N,Pass,DDD2014B,DDD2014B612136,-131.0,
16972,DDD,2014B,612283,F,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B612283,-51.0,97.0
16973,DDD,2014B,612326,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B612326,-73.0,
16974,DDD,2014B,612439,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,DDD2014B,DDD2014B612439,-122.0,
16975,DDD,2014B,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,DDD2014B,DDD2014B612443,-64.0,108.0
16976,DDD,2014B,612563,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,DDD2014B,DDD2014B612563,-137.0,
16977,DDD,2014B,612625,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,DDD2014B,DDD2014B612625,-141.0,
16978,DDD,2014B,612669,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B612669,-92.0,73.0
16979,DDD,2014B,612805,M,South East Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B612805,-141.0,0.0
16980,DDD,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B612822,-141.0,208.0
16981,DDD,2014B,612935,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B612935,-25.0,52.0
16982,DDD,2014B,613063,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,DDD2014B,DDD2014B613063,-124.0,136.0
16983,DDD,2014B,613105,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,DDD2014B,DDD2014B613105,-27.0,
16984,DDD,2014B,613107,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,DDD2014B,DDD2014B613107,-140.0,
16985,DDD,2014B,613313,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B613313,-107.0,
16986,DDD,2014B,613370,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B613370,-75.0,
16987,DDD,2014B,613466,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,DDD2014B,DDD2014B613466,-100.0,
16988,DDD,2014B,613617,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,DDD2014B,DDD2014B613617,-92.0,0.0
16989,DDD,2014B,613667,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,DDD2014B,DDD2014B613667,-135.0,
16990,DDD,2014B,613834,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,DDD2014B,DDD2014B613834,-124.0,
16991,DDD,2014B,613876,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,DDD2014B,DDD2014B613876,-22.0,
16992,DDD,2014B,614025,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,DDD2014B,DDD2014B614025,-126.0,52.0
16993,DDD,2014B,614074,M,North Region,Lower Than A Level,,0-35,0,70,N,Pass,DDD2014B,DDD2014B614074,-22.0,
16994,DDD,2014B,614176,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,DDD2014B,DDD2014B614176,-36.0,
